date,price,ret,f1,f2,regime,pBear,pNeutral,pBull
2002-04-11,1103.68994140625,-0.02397439130394652,-0.004062869875607511,0.011656445430237462,1.0,0.011110805186676953,0.9888766633477811,1.2531465542040997e-05
2002-04-12,1111.010009765625,0.0066104620733282715,-0.002098736343862484,0.012435975845813357,1.0,0.019570190348973743,0.9804297125039418,9.714708427253213e-08
2002-04-15,1102.550048828125,-0.007643797235957983,-0.004083018371494518,0.012370738603138169,1.0,0.025445003881645327,0.9745549837499379,1.2368416578419725e-08
2002-04-16,1128.3699951171875,0.02314838607707781,0.001882319522450615,0.016260771635392204,0.0,0.5148016212433982,0.48519837874768545,8.916660034221332e-12
2002-04-17,1126.0699462890625,-0.0020404620978355936,-0.0007799604974668029,0.0155811864443001,0.0,0.8822823592706546,0.11771764072661721,2.7282116876855004e-12
2002-04-18,1124.469970703125,-0.0014218595665962397,0.0037305458500032527,0.010719831449101635,1.0,0.4553036839905555,0.5444463182757241,0.00024999773372029336
2002-04-19,1125.1700439453125,0.0006223869243324742,0.0025329308202040935,0.010665545060066966,1.0,0.11879786425455029,0.8810009376151666,0.00020119813028318702
2002-04-22,1107.8299560546875,-0.015531067125200693,0.0009554768423555515,0.012482545251053209,1.0,0.06549166923828283,0.9345072703328702,1.0604288470032318e-06
2002-04-23,1100.9599609375,-0.006220616291123804,-0.0049183236312847715,0.005753835452322509,1.0,0.008917823679839879,0.9846166224932633,0.006465553826896745
2002-04-24,1093.1400146484375,-0.007128188767791421,-0.005935868965275937,0.005602812444553572,1.0,0.004354117246381047,0.9926425900167296,0.0030032927368894425
2002-04-25,1091.47998046875,-0.001519746686291512,-0.0059554463892149915,0.005587154467135402,1.0,0.003948368314189552,0.9932438465351169,0.002807785150693589
2002-04-26,1076.3199462890625,-0.01398679014478077,-0.00887728180303764,0.005189035665517529,1.0,0.006065057491187076,0.9938262568965112,0.00010868561230143939
2002-04-29,1065.449951171875,-0.010150566091620128,-0.007801181596321527,0.004151840343310689,1.0,0.007778277120798507,0.9904923638341749,0.0017293590450264428
2002-04-30,1076.9200439453125,0.010707956512110428,-0.00441546703567468,0.008590268710393692,1.0,0.0036121595427263176,0.9962949341184081,9.290633886553083e-05
2002-05-01,1086.4599609375,0.008819512806963026,-0.0012259267207237912,0.00985802797439212,1.0,0.004162869345091098,0.9957085926951008,0.00012853795980811219
2002-05-02,1084.56005859375,-0.0017502398058626412,-0.0012720253446380169,0.009859832922954987,1.0,0.004218945939240016,0.9956574648224411,0.0001235892383186545
2002-05-03,1073.4300537109375,-0.010315249832961726,-0.0005377172822742082,0.008983319541393834,1.0,0.003383599922663872,0.9953638010875427,0.0012525989897932911
2002-05-06,1052.6700439453125,-0.019529343513434938,-0.0024134727666371703,0.011438381541119546,1.0,0.008772305482064795,0.9912266198120273,1.0747059079584936e-06
2002-05-07,1049.489990234375,-0.003025512886755344,-0.0051601666464103245,0.009430417931848666,1.0,0.0048821982572155725,0.9951115373363022,6.264406482275505e-06
2002-05-08,1088.8499755859375,0.03681774841373464,0.0004394804749439984,0.019259270949887396,0.0,0.9838273779892874,0.016172622010712758,7.211288951919907e-19
2002-05-09,1073.010009765625,-0.01465427862416746,-0.0021413272887169654,0.020220392839284073,0.0,0.9999881454321152,1.1854567884814497e-05,8.259038136634251e-25
2002-05-10,1054.989990234375,-0.016936513417259214,-0.003465580005576463,0.020917159125479732,0.0,0.9999978729453107,2.1270546892222447e-06,8.268423447107288e-28
2002-05-13,1074.56005859375,0.01838005104159901,0.004116298905430327,0.02058834810328534,0.0,0.9999925455171396,7.454482860466593e-06,6.950628307097877e-23
2002-05-14,1097.280029296875,0.020923086996845974,0.00890601888215059,0.0211478412662288,0.0,0.9999983423842427,1.657615757261781e-06,8.949906142162319e-24
