ticker,algorithm,entry_date,entry_price,outcome,breakout_class,days_to_resolve,fwd_return_%,max_favorable_%,max_adverse_%
AAPL,darvas_box,2023-04-19,165.08,timeout_up,marginal,20,3.2,4.2,-2.9
AAPL,darvas_box,2023-05-18,172.63,timeout_up,marginal,20,5.6,6.8,-2.6
AAPL,darvas_box,2023-06-15,183.44,timeout_up,marginal,20,4.3,4.6,-1.8
AAPL,darvas_box,2023-07-19,192.4,false,fakeout,12,-9.4,1.1,-9.4
AAPL,darvas_box,2023-12-05,191.26,false,fakeout,19,-6.0,3.2,-6.5
AAPL,darvas_box,2024-06-11,205.37,true,confirmed,16,9.9,12.5,-0.3
AAPL,darvas_box,2024-07-02,218.38,timeout_up,marginal,20,0.8,7.7,-2.6
AAPL,darvas_box,2024-11-29,235.82,true,confirmed,17,6.3,9.6,-0.1
AAPL,darvas_box,2025-08-07,219.16,true,confirmed,18,9.1,9.8,-0.4
AAPL,darvas_box,2025-09-03,237.8,false,confirmed,5,7.1,8.5,-5.3
AAPL,darvas_box,2025-09-19,244.81,timeout_up,marginal,20,2.8,5.6,-0.6
AAPL,darvas_box,2025-10-20,261.5,timeout_up,marginal,20,2.1,5.8,-2.6
AAPL,darvas_box,2025-11-26,277.04,timeout_down,fakeout,20,-1.5,4.0,-3.8
AAPL,darvas_box,2026-05-08,293.05,timeout_up,fakeout,5,2.5,3.5,-1.0
AAPL,bollinger_squeeze,2021-06-14,127.19,true,confirmed,15,11.6,13.0,-1.5
AAPL,bollinger_squeeze,2021-08-16,147.53,timeout_down,marginal,20,-2.0,4.1,-4.4
AAPL,bollinger_squeeze,2021-09-07,152.96,false,fakeout,3,-9.9,0.2,-11.8
AAPL,bollinger_squeeze,2021-10-19,145.22,timeout_up,fakeout,20,1.7,3.0,-1.6
AAPL,bollinger_squeeze,2021-11-17,150.06,true,confirmed,9,12.2,18.7,-0.3
AAPL,bollinger_squeeze,2022-10-25,149.55,false,fakeout,2,-1.3,3.4,-11.6
AAPL,bollinger_squeeze,2023-01-23,138.76,true,confirmed,9,5.4,11.5,-1.6
AAPL,bollinger_squeeze,2023-03-20,155.01,timeout_up,marginal,20,5.8,6.4,-0.9
AAPL,bollinger_squeeze,2023-05-05,170.93,timeout_up,marginal,20,3.6,6.7,-1.7
AAPL,bollinger_squeeze,2023-06-01,177.6,timeout_up,marginal,20,7.7,8.0,-1.5
AAPL,bollinger_squeeze,2023-06-30,191.29,timeout_up,fakeout,20,1.3,2.2,-3.8
AAPL,bollinger_squeeze,2023-12-08,193.52,false,fakeout,15,-5.4,2.0,-7.9
AAPL,bollinger_squeeze,2024-05-03,181.56,timeout_up,marginal,20,6.0,6.5,-1.6
AAPL,bollinger_squeeze,2024-06-11,205.37,true,confirmed,16,9.9,12.5,-0.3
AAPL,bollinger_squeeze,2024-09-30,231.27,false,fakeout,5,0.2,1.9,-5.0
AAPL,bollinger_squeeze,2024-10-15,232.11,false,fakeout,13,-4.0,1.3,-6.0
AAPL,bollinger_squeeze,2024-11-26,233.57,true,confirmed,15,10.2,10.7,-0.5
AAPL,bollinger_squeeze,2025-07-01,207.0,timeout_up,marginal,20,0.6,4.0,-0.3
AAPL,bollinger_squeeze,2025-08-07,219.16,true,confirmed,18,9.1,9.8,-0.4
AAPL,bollinger_squeeze,2025-09-04,239.1,false,marginal,4,7.2,7.9,-5.8
AAPL,bollinger_squeeze,2025-09-19,244.81,timeout_up,marginal,20,2.8,5.6,-0.6
AAPL,bollinger_squeeze,2025-10-27,268.05,timeout_up,fakeout,20,2.7,3.2,-1.2
AAPL,bollinger_squeeze,2025-11-24,275.41,timeout_down,marginal,20,-1.3,4.6,-3.3
AAPL,bollinger_squeeze,2026-04-15,266.18,true,confirmed,15,12.3,13.0,-1.9
AAPL,ttm_squeeze,2021-06-09,123.92,true,confirmed,15,12.7,14.0,-0.9
AAPL,ttm_squeeze,2021-08-13,145.55,timeout_up,marginal,20,0.3,5.5,-3.1
AAPL,ttm_squeeze,2021-11-18,154.34,true,confirmed,12,8.4,15.4,-1.0
AAPL,ttm_squeeze,2024-10-18,233.25,false,fakeout,10,-4.1,0.8,-6.5
AAPL,ttm_squeeze,2025-07-01,207.0,timeout_up,marginal,20,0.6,4.0,-0.3
AAPL,ttm_squeeze,2025-12-01,282.58,false,fakeout,13,-3.5,1.9,-5.7
AAPL,volume_resistance,2021-11-18,154.34,true,confirmed,12,8.4,15.4,-1.0
AAPL,volume_resistance,2021-12-17,167.31,timeout_down,marginal,20,-0.8,6.9,-2.2
AAPL,volume_resistance,2023-05-04,163.27,true,confirmed,17,9.3,9.8,2.9
AAPL,volume_resistance,2023-12-15,195.36,false,fakeout,10,-7.5,0.1,-8.8
AAPL,volume_resistance,2024-06-10,191.46,true,confirmed,2,20.6,20.7,0.3
AAPL,volume_resistance,2024-12-20,252.87,false,fakeout,10,-12.1,2.2,-13.8
AAPL,volume_resistance,2025-08-07,219.16,true,confirmed,18,9.1,9.8,-0.4
AAPL,volume_resistance,2025-09-19,244.81,timeout_up,marginal,20,2.8,5.6,-0.6
AAPL,volume_resistance,2025-10-20,261.5,timeout_up,marginal,20,2.1,5.8,-2.6
AAPL,high_52w_momentum,2023-05-18,172.63,timeout_up,marginal,20,5.6,6.8,-2.6
AAPL,high_52w_momentum,2023-06-09,178.46,timeout_up,marginal,20,3.9,7.5,0.0
AAPL,high_52w_momentum,2023-06-27,185.46,timeout_up,marginal,20,3.4,5.4,-0.8
AAPL,high_52w_momentum,2023-07-17,191.31,false,fakeout,14,-7.4,2.2,-8.9
AAPL,high_52w_momentum,2023-12-13,195.74,false,fakeout,12,-6.1,0.8,-9.0
AAPL,high_52w_momentum,2024-06-11,205.37,true,confirmed,16,9.9,12.5,-0.3
AAPL,high_52w_momentum,2024-07-01,214.89,true,confirmed,9,0.9,9.4,-1.0
AAPL,high_52w_momentum,2024-10-18,233.25,false,fakeout,10,-4.1,0.8,-6.5
AAPL,high_52w_momentum,2024-11-29,235.82,true,confirmed,17,6.3,9.6,-0.1
AAPL,high_52w_momentum,2024-12-16,249.45,false,fakeout,16,-9.1,3.6,-9.2
AAPL,high_52w_momentum,2025-10-20,261.5,timeout_up,marginal,20,2.1,5.8,-2.6
AAPL,high_52w_momentum,2025-11-11,274.74,timeout_up,marginal,20,1.3,4.9,-3.6
AAPL,high_52w_momentum,2025-11-26,277.04,timeout_down,fakeout,20,-1.5,4.0,-3.8
AAPL,high_52w_momentum,2026-05-06,287.25,timeout_up,marginal,7,4.5,5.6,-0.6
MSFT,donchian_20,2021-06-07,244.11,true,confirmed,19,9.4,10.1,-0.5
MSFT,donchian_20,2021-06-22,255.36,timeout_up,marginal,20,6.0,7.0,-0.4
MSFT,donchian_20,2021-07-13,270.24,timeout_up,fakeout,20,1.9,3.8,-2.3
MSFT,donchian_20,2021-08-13,281.66,timeout_up,marginal,20,1.6,4.6,-1.2
MSFT,donchian_20,2021-10-18,296.11,true,confirmed,9,9.4,10.3,-0.4
MSFT,donchian_20,2021-11-02,321.01,timeout_down,marginal,20,-0.7,5.2,-1.3
MSFT,donchian_20,2021-11-19,331.23,false,fakeout,9,-6.8,1.9,-7.5
MSFT,donchian_20,2022-03-22,294.14,false,fakeout,14,-5.8,3.9,-8.5
MSFT,donchian_20,2022-07-28,268.02,timeout_up,marginal,20,1.1,6.4,-1.5
MSFT,donchian_20,2022-08-12,283.04,false,fakeout,7,-8.5,0.8,-13.5
MSFT,donchian_20,2022-10-25,243.56,false,fakeout,1,-2.0,-1.1,-14.9
MSFT,donchian_20,2022-11-23,241.25,false,marginal,20,-3.8,6.6,-5.5
MSFT,donchian_20,2022-12-13,250.35,false,fakeout,3,-7.2,2.2,-14.6
MSFT,donchian_20,2023-01-26,241.66,true,confirmed,8,0.7,11.6,-2.3
MSFT,donchian_20,2023-03-16,269.81,timeout_up,marginal,20,3.6,5.7,-2.4
MSFT,donchian_20,2023-03-31,281.63,timeout_up,marginal,20,6.0,7.2,-4.5
MSFT,donchian_20,2023-04-26,288.54,true,confirmed,16,6.5,9.5,-0.0
MSFT,donchian_20,2023-05-17,307.41,true,confirmed,20,10.9,11.4,-0.4
MSFT,donchian_20,2023-06-15,340.79,false,fakeout,6,-0.7,1.0,-6.1
MSFT,donchian_20,2023-07-18,351.94,false,fakeout,3,-10.5,0.8,-11.2
MSFT,donchian_20,2023-09-05,327.24,false,fakeout,12,-6.0,2.2,-7.2
MSFT,donchian_20,2023-10-25,334.22,true,confirmed,12,11.1,11.7,-4.0
MSFT,donchian_20,2023-11-10,362.67,timeout_up,marginal,20,0.6,4.2,-1.6
MSFT,donchian_20,2023-11-28,376.22,false,fakeout,4,-2.3,0.4,-5.2
MSFT,donchian_20,2024-01-10,376.29,true,confirmed,14,8.2,8.6,-0.6
MSFT,donchian_20,2024-01-29,402.78,timeout_down,fakeout,20,-0.4,2.7,-3.1
MSFT,donchian_20,2024-03-14,418.79,timeout_down,fakeout,20,-0.8,1.3,-2.9
MSFT,donchian_20,2024-05-15,417.44,timeout_up,marginal,20,4.4,4.8,-4.4
MSFT,donchian_20,2024-06-12,435.18,timeout_up,marginal,20,2.8,6.2,-1.0
MSFT,donchian_20,2024-07-01,450.64,false,fakeout,13,-7.4,2.5,-8.6
MSFT,donchian_20,2024-09-12,422.06,timeout_down,fakeout,20,-2.6,3.5,-4.4
MSFT,donchian_20,2024-12-02,426.85,timeout_down,marginal,20,-2.2,5.8,-2.4
MSFT,donchian_20,2025-01-22,441.92,false,fakeout,3,-6.6,0.5,-9.4
MSFT,donchian_20,2025-04-30,392.26,true,confirmed,1,16.3,17.2,7.5
MSFT,donchian_20,2025-05-15,450.51,timeout_up,marginal,20,4.8,6.0,-1.0
MSFT,donchian_20,2025-06-03,460.3,true,confirmed,18,6.1,8.2,0.0
MSFT,donchian_20,2025-06-23,483.19,timeout_up,marginal,20,4.0,5.9,0.2
MSFT,donchian_20,2025-07-09,500.6,true,confirmed,16,4.3,10.3,-1.1
MSFT,donchian_20,2025-07-31,530.42,false,fakeout,14,-4.3,0.9,-6.4
MSFT,donchian_20,2025-09-19,515.79,timeout_down,fakeout,20,-0.8,2.5,-2.5
MSFT,donchian_20,2025-10-06,526.38,timeout_down,marginal,20,-2.2,4.8,-4.3
MSFT,donchian_20,2025-10-27,529.32,false,fakeout,8,-10.7,4.2,-11.8
MSFT,donchian_20,2026-04-15,411.22,timeout_down,marginal,20,-1.5,5.5,-3.2
MSFT,darvas_box,2021-08-13,281.66,timeout_up,marginal,20,1.6,4.6,-1.2
MSFT,darvas_box,2021-10-18,296.11,true,confirmed,9,9.4,10.3,-0.4
MSFT,darvas_box,2021-11-16,327.16,false,fakeout,12,-1.3,3.2,-6.2
MSFT,darvas_box,2023-02-02,257.83,false,marginal,13,-3.3,4.6,-6.9
MSFT,darvas_box,2023-03-16,269.81,timeout_up,marginal,20,3.6,5.7,-2.4
MSFT,darvas_box,2023-04-26,288.54,true,confirmed,16,6.5,9.5,-0.0
MSFT,darvas_box,2023-06-15,340.79,false,fakeout,6,-0.7,1.0,-6.1
MSFT,darvas_box,2023-07-18,351.94,false,fakeout,3,-10.5,0.8,-11.2
MSFT,darvas_box,2023-11-02,341.73,true,confirmed,10,7.7,10.6,-0.3
MSFT,darvas_box,2024-01-11,378.12,true,confirmed,19,9.3,9.4,0.0
MSFT,darvas_box,2024-02-09,413.43,false,fakeout,6,-3.6,0.0,-5.4
MSFT,darvas_box,2024-03-14,418.79,timeout_down,fakeout,20,-0.8,1.3,-2.9
MSFT,darvas_box,2024-05-22,424.78,false,marginal,6,4.5,4.7,-6.0
MSFT,darvas_box,2024-06-12,435.18,timeout_up,marginal,20,2.8,6.2,-1.0
MSFT,darvas_box,2025-05-19,456.22,timeout_up,marginal,20,4.2,4.8,-2.2
MSFT,darvas_box,2025-07-09,500.6,true,confirmed,16,4.3,10.3,-1.1
MSFT,darvas_box,2025-07-31,530.42,false,fakeout,14,-4.3,0.9,-6.4
MSFT,bollinger_squeeze,2021-06-10,247.41,true,confirmed,16,8.0,9.1,-1.1
MSFT,bollinger_squeeze,2021-08-16,283.34,timeout_up,marginal,20,2.0,4.0,-1.8
MSFT,bollinger_squeeze,2022-07-28,268.02,timeout_up,marginal,20,1.1,6.4,-1.5
MSFT,bollinger_squeeze,2023-02-02,257.83,false,marginal,13,-3.3,4.6,-6.9
MSFT,bollinger_squeeze,2023-03-16,269.81,timeout_up,marginal,20,3.6,5.7,-2.4
MSFT,bollinger_squeeze,2023-04-26,288.54,true,confirmed,16,6.5,9.5,-0.0
MSFT,bollinger_squeeze,2023-05-25,319.08,timeout_up,marginal,20,0.8,7.8,-1.0
MSFT,bollinger_squeeze,2023-07-18,351.94,false,fakeout,3,-10.5,0.8,-11.2
MSFT,bollinger_squeeze,2023-09-05,327.24,false,fakeout,12,-6.0,2.2,-7.2
MSFT,bollinger_squeeze,2023-11-01,339.52,true,confirmed,10,9.7,11.3,-0.4
MSFT,bollinger_squeeze,2024-01-10,376.29,true,confirmed,14,8.2,8.6,-0.6
MSFT,bollinger_squeeze,2024-03-14,418.79,timeout_down,fakeout,20,-0.8,1.3,-2.9
MSFT,bollinger_squeeze,2024-10-29,426.96,false,fakeout,2,-0.7,1.5,-6.1
MSFT,bollinger_squeeze,2024-12-04,433.23,false,marginal,19,-3.2,4.3,-5.2
MSFT,bollinger_squeeze,2025-01-22,441.92,false,fakeout,3,-6.6,0.5,-9.4
MSFT,bollinger_squeeze,2025-06-09,470.02,timeout_up,marginal,20,6.5,7.2,-1.2
MSFT,bollinger_squeeze,2025-06-26,494.58,timeout_up,marginal,20,3.3,4.2,-1.8
MSFT,bollinger_squeeze,2025-07-31,530.42,false,fakeout,14,-4.3,0.9,-6.4
MSFT,bollinger_squeeze,2025-09-19,515.79,timeout_down,fakeout,20,-0.8,2.5,-2.5
MSFT,bollinger_squeeze,2025-10-06,526.38,timeout_down,marginal,20,-2.2,4.8,-4.3
MSFT,bollinger_squeeze,2025-10-27,529.32,false,fakeout,8,-10.7,4.2,-11.8
MSFT,ttm_squeeze,2021-12-27,330.59,false,fakeout,7,-15.8,0.5,-19.4
MSFT,ttm_squeeze,2022-07-28,268.02,timeout_up,marginal,20,1.1,6.4,-1.5
MSFT,ttm_squeeze,2023-07-18,351.94,false,fakeout,3,-10.5,0.8,-11.2
MSFT,ttm_squeeze,2023-08-30,322.57,false,fakeout,18,-4.6,3.7,-5.9
MSFT,ttm_squeeze,2023-11-01,339.52,true,confirmed,10,9.7,11.3,-0.4
MSFT,ttm_squeeze,2024-01-11,378.12,true,confirmed,19,9.3,9.4,0.0
MSFT,ttm_squeeze,2024-03-14,418.79,timeout_down,fakeout,20,-0.8,1.3,-2.9
MSFT,ttm_squeeze,2025-10-28,539.83,false,fakeout,4,-11.8,0.8,-14.1
MSFT,volume_resistance,2021-10-27,311.41,true,confirmed,18,4.8,8.4,-0.6
MSFT,volume_resistance,2021-11-30,319.14,timeout_up,marginal,20,3.4,4.1,-4.0
MSFT,volume_resistance,2022-11-30,248.61,false,fakeout,5,-5.5,3.4,-8.3
MSFT,volume_resistance,2023-02-07,260.72,false,fakeout,9,-4.9,3.4,-8.0
MSFT,volume_resistance,2023-03-17,272.97,timeout_up,marginal,20,3.4,4.5,-3.5
MSFT,volume_resistance,2023-04-26,288.54,true,confirmed,16,6.5,9.5,-0.0
MSFT,volume_resistance,2023-05-25,319.08,timeout_up,marginal,20,0.8,7.8,-1.0
MSFT,volume_resistance,2023-06-16,335.14,timeout_up,marginal,20,5.0,7.1,-4.5
MSFT,volume_resistance,2023-07-18,351.94,false,fakeout,3,-10.5,0.8,-11.2
MSFT,volume_resistance,2023-11-20,371.05,timeout_down,fakeout,20,-1.1,1.8,-3.9
MSFT,volume_resistance,2024-01-31,390.85,timeout_up,marginal,20,4.2,5.8,0.1
MSFT,volume_resistance,2024-03-14,418.79,timeout_down,fakeout,20,-0.8,1.3,-2.9
MSFT,volume_resistance,2024-06-21,443.78,timeout_down,marginal,20,-1.5,4.1,-4.0
MSFT,volume_resistance,2025-05-30,457.7,true,confirmed,18,8.0,8.8,-0.8
MSFT,volume_resistance,2025-06-20,474.64,timeout_up,marginal,20,6.8,7.8,-1.0
MSFT,high_52w_momentum,2023-04-26,288.54,true,confirmed,16,6.5,9.5,-0.0
MSFT,high_52w_momentum,2023-05-17,307.41,true,confirmed,20,10.9,11.4,-0.4
MSFT,high_52w_momentum,2023-06-02,328.36,timeout_up,marginal,20,0.8,4.8,-3.8
MSFT,high_52w_momentum,2023-07-18,351.94,false,fakeout,3,-10.5,0.8,-11.2
MSFT,high_52w_momentum,2023-11-07,353.71,timeout_up,marginal,20,2.5,6.8,-0.0
MSFT,high_52w_momentum,2023-11-22,371.45,timeout_down,fakeout,20,-1.1,1.7,-4.0
MSFT,high_52w_momentum,2024-01-10,376.29,true,confirmed,14,8.2,8.6,-0.6
MSFT,high_52w_momentum,2024-01-29,402.78,timeout_down,fakeout,20,-0.4,2.7,-3.1
MSFT,high_52w_momentum,2024-03-14,418.79,timeout_down,fakeout,20,-0.8,1.3,-2.9
MSFT,high_52w_momentum,2024-06-11,426.91,true,confirmed,16,5.1,8.2,0.1
MSFT,high_52w_momentum,2024-06-27,446.81,false,fakeout,18,-6.1,3.4,-7.9
MSFT,high_52w_momentum,2025-06-05,464.98,timeout_up,marginal,20,6.4,7.1,-0.2
MSFT,high_52w_momentum,2025-06-23,483.19,timeout_up,marginal,20,4.0,5.9,0.2
MSFT,high_52w_momentum,2025-07-09,500.6,true,confirmed,16,4.3,10.3,-1.1
MSFT,high_52w_momentum,2025-07-25,510.74,true,confirmed,4,-1.1,8.1,-2.0
MSFT,high_52w_momentum,2025-10-28,539.83,false,fakeout,4,-11.8,0.8,-14.1
AMZN,donchian_20,2021-06-10,167.48,true,confirmed,17,11.0,12.3,-0.5
AMZN,donchian_20,2021-07-06,183.79,false,fakeout,18,-8.4,2.6,-10.2
AMZN,donchian_20,2021-08-30,171.08,timeout_down,fakeout,20,-3.1,3.8,-3.8
AMZN,donchian_20,2021-10-18,172.34,false,marginal,9,2.9,4.6,-5.0
AMZN,donchian_20,2021-11-05,175.95,false,marginal,19,-2.6,6.9,-5.1
AMZN,donchian_20,2022-03-18,161.25,false,fakeout,16,-5.2,5.9,-7.2
AMZN,donchian_20,2022-07-19,118.21,true,confirmed,8,22.5,24.0,-3.1
AMZN,donchian_20,2022-08-03,139.52,false,fakeout,15,-9.1,5.1,-9.2
AMZN,donchian_20,2023-01-13,98.12,false,confirmed,3,1.4,16.2,-6.7
AMZN,donchian_20,2023-02-01,105.15,true,confirmed,1,-12.4,8.4,-14.0
AMZN,donchian_20,2023-03-31,103.29,false,marginal,7,-1.2,7.3,-5.4
AMZN,donchian_20,2023-04-19,104.3,true,confirmed,16,10.7,11.1,-3.0
AMZN,donchian_20,2023-05-11,112.18,true,confirmed,11,10.0,13.6,-2.6
AMZN,donchian_20,2023-05-26,120.11,true,confirmed,17,7.6,9.5,-0.8
AMZN,donchian_20,2023-06-22,130.15,timeout_down,marginal,20,-0.1,5.0,-3.3
AMZN,donchian_20,2023-07-13,134.3,false,marginal,9,3.2,6.9,-6.1
AMZN,donchian_20,2023-08-04,139.57,false,fakeout,10,-1.0,2.1,-6.4
AMZN,donchian_20,2023-09-11,143.1,false,fakeout,6,-10.4,1.9,-14.0
AMZN,donchian_20,2023-11-01,137.0,true,confirmed,17,6.6,8.9,-0.4
AMZN,donchian_20,2023-12-18,154.07,false,fakeout,11,-0.4,2.0,-6.5
AMZN,donchian_20,2024-01-26,159.12,true,confirmed,5,9.8,10.8,-2.7
AMZN,donchian_20,2024-02-29,176.76,timeout_up,fakeout,20,2.0,2.8,-3.0
AMZN,donchian_20,2024-04-11,189.05,false,fakeout,5,0.2,1.4,-12.0
AMZN,donchian_20,2024-06-21,189.08,timeout_down,marginal,20,-3.5,6.4,-4.7
AMZN,donchian_20,2024-09-11,184.52,timeout_up,marginal,20,0.4,5.9,-2.3
AMZN,donchian_20,2024-10-30,192.73,true,confirmed,6,6.8,12.0,-3.9
AMZN,donchian_20,2024-12-04,218.16,timeout_up,marginal,20,2.8,6.8,-0.4
AMZN,donchian_20,2025-01-22,235.01,false,fakeout,20,-5.2,3.2,-5.6
AMZN,donchian_20,2025-05-12,208.64,false,marginal,9,4.3,4.4,-5.2
AMZN,donchian_20,2025-06-09,216.98,timeout_up,fakeout,20,2.6,3.4,-4.5
AMZN,donchian_20,2025-06-27,223.3,timeout_up,marginal,20,4.2,5.7,-2.4
AMZN,donchian_20,2025-07-21,229.3,false,fakeout,9,1.0,3.2,-7.8
AMZN,donchian_20,2025-09-04,235.68,false,fakeout,13,-5.6,1.3,-8.2
AMZN,donchian_20,2025-10-28,229.25,true,confirmed,3,0.2,12.8,-6.1
AMZN,donchian_20,2026-01-06,240.93,false,fakeout,10,-3.3,3.3,-5.8
AMZN,donchian_20,2026-04-08,221.25,true,confirmed,2,24.3,25.9,0.9
AMZN,donchian_20,2026-04-24,263.99,timeout_up,marginal,15,0.1,5.5,-3.0
AMZN,darvas_box,2021-11-18,184.8,false,fakeout,5,-8.0,1.8,-10.6
AMZN,darvas_box,2023-05-17,115.5,true,confirmed,11,10.1,11.2,-1.5
AMZN,darvas_box,2023-06-22,130.15,timeout_down,marginal,20,-0.1,5.0,-3.3
AMZN,darvas_box,2023-07-13,134.3,false,marginal,9,3.2,6.9,-6.1
AMZN,darvas_box,2023-08-04,139.57,false,fakeout,10,-1.0,2.1,-6.4
AMZN,darvas_box,2023-09-13,144.85,false,fakeout,4,-9.0,0.7,-15.1
AMZN,darvas_box,2023-11-20,146.13,timeout_up,marginal,20,5.2,6.2,-3.2
AMZN,darvas_box,2023-12-15,149.97,timeout_up,marginal,20,1.2,4.8,-3.9
AMZN,darvas_box,2024-01-25,157.75,true,confirmed,6,10.9,11.4,-1.9
AMZN,darvas_box,2024-02-09,174.45,timeout_down,fakeout,20,-1.4,3.3,-5.0
AMZN,darvas_box,2024-02-29,176.76,timeout_up,fakeout,20,2.0,2.8,-3.0
AMZN,darvas_box,2024-04-03,182.41,false,marginal,16,-1.9,4.0,-8.8
AMZN,darvas_box,2024-06-26,193.61,false,fakeout,15,-7.1,3.9,-8.7
AMZN,darvas_box,2024-11-06,207.09,false,marginal,11,6.5,7.3,-5.5
AMZN,darvas_box,2024-12-04,218.16,timeout_up,marginal,20,2.8,6.8,-0.4
AMZN,darvas_box,2025-01-22,235.01,false,fakeout,20,-5.2,3.2,-5.6
AMZN,darvas_box,2025-06-27,223.3,timeout_up,marginal,20,4.2,5.7,-2.4
AMZN,darvas_box,2025-09-09,238.24,false,fakeout,3,-6.9,-0.2,-9.3
AMZN,darvas_box,2025-10-31,244.22,false,marginal,11,-4.2,5.9,-11.9
AMZN,darvas_box,2026-04-24,263.99,timeout_up,marginal,15,0.1,5.5,-3.0
AMZN,bollinger_squeeze,2021-06-10,167.48,true,confirmed,17,11.0,12.3,-0.5
AMZN,bollinger_squeeze,2021-08-31,173.54,false,fakeout,19,-4.9,2.3,-5.2
AMZN,bollinger_squeeze,2022-07-20,122.77,false,confirmed,4,15.7,19.4,-6.7
AMZN,bollinger_squeeze,2023-01-11,95.09,true,confirmed,11,3.3,19.9,-3.8
AMZN,bollinger_squeeze,2023-03-16,100.04,timeout_up,marginal,20,2.5,4.2,-4.3
AMZN,bollinger_squeeze,2023-04-21,106.96,false,confirmed,7,8.7,10.9,-5.4
AMZN,bollinger_squeeze,2023-05-10,110.19,true,confirmed,12,12.8,15.6,-0.9
AMZN,bollinger_squeeze,2023-07-13,134.3,false,marginal,9,3.2,6.9,-6.1
AMZN,bollinger_squeeze,2023-08-04,139.57,false,fakeout,10,-1.0,2.1,-6.4
AMZN,bollinger_squeeze,2023-09-11,143.1,false,fakeout,6,-10.4,1.9,-14.0
AMZN,bollinger_squeeze,2023-12-15,149.97,timeout_up,marginal,20,1.2,4.8,-3.9
AMZN,bollinger_squeeze,2024-02-02,171.81,timeout_up,marginal,20,3.4,4.8,-3.5
AMZN,bollinger_squeeze,2024-03-01,178.22,timeout_up,fakeout,20,1.5,2.7,-3.8
AMZN,bollinger_squeeze,2024-04-05,185.07,false,fakeout,10,0.6,2.5,-10.1
AMZN,bollinger_squeeze,2024-06-26,193.61,false,fakeout,15,-7.1,3.9,-8.7
AMZN,bollinger_squeeze,2024-09-11,184.52,timeout_up,marginal,20,0.4,5.9,-2.3
AMZN,bollinger_squeeze,2024-11-01,197.93,true,confirmed,8,6.5,9.1,-1.8
AMZN,bollinger_squeeze,2024-12-04,218.16,timeout_up,marginal,20,2.8,6.8,-0.4
AMZN,bollinger_squeeze,2025-01-21,230.71,timeout_down,marginal,20,-1.8,5.1,-3.0
AMZN,bollinger_squeeze,2025-06-09,216.98,timeout_up,fakeout,20,2.6,3.4,-4.5
AMZN,bollinger_squeeze,2025-06-27,223.3,timeout_up,marginal,20,4.2,5.7,-2.4
AMZN,bollinger_squeeze,2025-07-24,232.23,false,fakeout,6,-4.4,1.9,-9.0
AMZN,bollinger_squeeze,2025-09-04,235.68,false,fakeout,13,-5.6,1.3,-8.2
AMZN,bollinger_squeeze,2025-10-31,244.22,false,marginal,11,-4.2,5.9,-11.9
AMZN,bollinger_squeeze,2026-01-06,240.93,false,fakeout,10,-3.3,3.3,-5.8
AMZN,bollinger_squeeze,2026-04-08,221.25,true,confirmed,2,24.3,25.9,0.9
AMZN,ttm_squeeze,2021-06-09,164.06,true,confirmed,18,13.7,14.6,0.0
AMZN,ttm_squeeze,2022-07-20,122.77,false,confirmed,4,15.7,19.4,-6.7
AMZN,ttm_squeeze,2023-04-27,109.82,false,marginal,2,4.7,8.0,-7.9
AMZN,ttm_squeeze,2023-07-13,134.3,false,marginal,9,3.2,6.9,-6.1
AMZN,ttm_squeeze,2023-12-19,153.79,false,fakeout,10,1.0,2.2,-6.3
AMZN,ttm_squeeze,2024-04-01,180.97,false,marginal,18,-0.0,4.9,-8.1
AMZN,ttm_squeeze,2024-10-29,190.83,true,confirmed,6,8.9,13.1,-2.9
AMZN,ttm_squeeze,2025-01-21,230.71,timeout_down,marginal,20,-1.8,5.1,-3.0
AMZN,ttm_squeeze,2025-10-21,222.03,true,confirmed,8,0.2,16.5,-2.5
AMZN,ttm_squeeze,2026-04-07,213.77,true,confirmed,2,28.0,30.3,2.7
AMZN,volume_resistance,2021-07-06,183.79,false,fakeout,18,-8.4,2.6,-10.2
AMZN,volume_resistance,2021-11-18,184.8,false,fakeout,5,-8.0,1.8,-10.6
AMZN,volume_resistance,2022-07-29,134.95,true,confirmed,12,-3.1,8.6,-3.3
AMZN,volume_resistance,2023-08-04,139.57,false,fakeout,10,-1.0,2.1,-6.4
AMZN,volume_resistance,2024-02-01,159.28,true,confirmed,1,11.9,12.2,4.1
AMZN,volume_resistance,2024-03-15,174.42,true,confirmed,18,5.3,8.8,-0.5
AMZN,volume_resistance,2024-06-26,193.61,false,fakeout,15,-7.1,3.9,-8.7
AMZN,volume_resistance,2024-11-01,197.93,true,confirmed,8,6.5,9.1,-1.8
AMZN,volume_resistance,2024-12-20,224.92,timeout_up,marginal,20,4.7,4.7,-3.9
AMZN,volume_resistance,2025-01-27,235.42,false,fakeout,17,-9.6,3.0,-13.3
AMZN,volume_resistance,2025-06-27,223.3,timeout_up,marginal,20,4.2,5.7,-2.4
AMZN,volume_resistance,2025-07-31,234.11,false,fakeout,1,-1.1,-0.0,-9.7
AMZN,volume_resistance,2025-10-31,244.22,false,marginal,11,-4.2,5.9,-11.9
AMZN,volume_resistance,2026-04-29,263.04,timeout_up,marginal,12,0.4,5.9,-2.6
AMZN,high_52w_momentum,2023-09-11,143.1,false,fakeout,6,-10.4,1.9,-14.0
